File Name,_Water1_b1024,_Water1_e1024,_Water1_b1000,_Water1_e1000,_Water1_be950,_Water1_be856,_Water1_median,_Water1_sd,_Water1_mean,_Water1_mode,_Water1_skew,_Water1_kurt,_Water1_min,_Water1_max,_Water1_tot_vx,_Water2_b1024,_Water2_e1024,_Water2_b1000,_Water2_e1000,_Water2_be950,_Water2_be856,_Water2_median,_Water2_sd,_Water2_mean,_Water2_mode,_Water2_skew,_Water2_kurt,_Water2_min,_Water2_max,_Water2_tot_vx,_LungA_b1024,_LungA_e1024,_LungA_b1000,_LungA_e1000,_LungA_be950,_LungA_be856,_LungA_median,_LungA_sd,_LungA_mean,_LungA_mode,_LungA_skew,_LungA_kurt,_LungA_min,_LungA_max,_LungA_tot_vx,_Air_b1024,_Air_e1024,_Air_b1000,_Air_e1000,_Air_be950,_Air_be856,_Air_median,_Air_sd,_Air_mean,_Air_mode,_Air_skew,_Air_kurt,_Air_min,_Air_max,_Air_tot_vx,_OutsideAir_b1024,_OutsideAir_e1024,_OutsideAir_b1000,_OutsideAir_e1000,_OutsideAir_be950,_OutsideAir_be856,_OutsideAir_median,_OutsideAir_sd,_OutsideAir_mean,_OutsideAir_mode,_OutsideAir_skew,_OutsideAir_kurt,_OutsideAir_min,_OutsideAir_max,_OutsideAir_tot_vx,_NIST4_b1024,_NIST4_e1024,_NIST4_b1000,_NIST4_e1000,_NIST4_be950,_NIST4_be856,_NIST4_median,_NIST4_sd,_NIST4_mean,_NIST4_mode,_NIST4_skew,_NIST4_kurt,_NIST4_min,_NIST4_max,_NIST4_tot_vx,_NIST8_b1024,_NIST8_e1024,_NIST8_b1000,_NIST8_e1000,_NIST8_be950,_NIST8_be856,_NIST8_median,_NIST8_sd,_NIST8_mean,_NIST8_mode,_NIST8_skew,_NIST8_kurt,_NIST8_min,_NIST8_max,_NIST8_tot_vx,_NIST12_b1024,_NIST12_e1024,_NIST12_b1000,_NIST12_e1000,_NIST12_be950,_NIST12_be856,_NIST12_median,_NIST12_sd,_NIST12_mean,_NIST12_mode,_NIST12_skew,_NIST12_kurt,_NIST12_min,_NIST12_max,_NIST12_tot_vx,_NIST14_b1024,_NIST14_e1024,_NIST14_b1000,_NIST14_e1000,_NIST14_be950,_NIST14_be856,_NIST14_median,_NIST14_sd,_NIST14_mean,_NIST14_mode,_NIST14_skew,_NIST14_kurt,_NIST14_min,_NIST14_max,_NIST14_tot_vx,_NIST20_b1024,_NIST20_e1024,_NIST20_b1000,_NIST20_e1000,_NIST20_be950,_NIST20_be856,_NIST20_median,_NIST20_sd,_NIST20_mean,_NIST20_mode,_NIST20_skew,_NIST20_kurt,_NIST20_min,_NIST20_max,_NIST20_tot_vx,_Acrylic_b1024,_Acrylic_e1024,_Acrylic_b1000,_Acrylic_e1000,_Acrylic_be950,_Acrylic_be856,_Acrylic_median,_Acrylic_sd,_Acrylic_mean,_Acrylic_mode,_Acrylic_skew,_Acrylic_kurt,_Acrylic_min,_Acrylic_max,_Acrylic_tot_vx,_Bone20_b1024,_Bone20_e1024,_Bone20_b1000,_Bone20_e1000,_Bone20_be950,_Bone20_be856,_Bone20_median,_Bone20_sd,_Bone20_mean,_Bone20_mode,_Bone20_skew,_Bone20_kurt,_Bone20_min,_Bone20_max,_Bone20_tot_vx,_Bone50_b1024,_Bone50_e1024,_Bone50_b1000,_Bone50_e1000,_Bone50_be950,_Bone50_be856,_Bone50_median,_Bone50_sd,_Bone50_mean,_Bone50_mode,_Bone50_skew,_Bone50_kurt,_Bone50_min,_Bone50_max,_Bone50_tot_vx,_OutsidePhantomAir_b1024,_OutsidePhantomAir_e1024,_OutsidePhantomAir_b1000,_OutsidePhantomAir_e1000,_OutsidePhantomAir_be950,_OutsidePhantomAir_be856,_OutsidePhantomAir_median,_OutsidePhantomAir_sd,_OutsidePhantomAir_mean,_OutsidePhantomAir_mode,_OutsidePhantomAir_skew,_OutsidePhantomAir_kurt,_OutsidePhantomAir_min,_OutsidePhantomAir_max,_OutsidePhantomAir_tot_vx,both_b1024,both_e1024,both_b1000,both_e1000,both_median,both_sd,both_mean,both_mode,both_skew,both_kurt,both_min,both_max,both_tot_vx,left_b1024,left_e1024,left_b1000,left_e1000,left_median,left_sd,left_mean,left_mode,left_skew,left_kurt,left_min,left_max,left_tot_vx,right_b1024,right_e1024,right_b1000,right_e1000,right_median,right_sd,right_mean,right_mode,right_skew,right_kurt,right_min,right_max,right_tot_vx,trachea_b1024,trachea_e1024,trachea_b1000,trachea_e1000,trachea_median,trachea_sd,trachea_mean,trachea_mode,trachea_skew,trachea_kurt,trachea_min,trachea_max,trachea_tot_vx,CF95,CF90,CF80,CF75,CF50,CF20,CF10,CF5,Nyquist Frequency,zCF95,zCF90,zCF80,zCF75,zCF50,zCF20,zCF10,zCF5,zNyquist Frequency,CNR,SNR,CNR-v2,SNR-v2
Z:\SierenLab\FOVKyotoScans\512IR3rs\512_DFOV_200_IR3_resampled.nii.gz,0,0,0,0,0,0,-4,29.3056,-4.72153,0,-0.0310993,0.131617,-114,109,8220,0,0,0,0,0,0,-2,28.5912,-3.10559,0,-0.0201821,0.0995313,-106,117,8211,822,66,3850,150,16392,30802,-658,208.269,-601.811,-710,0.954475,0.697504,-1076,141,518646,1219,84,4580,147,8180,8219,-1003,20.4155,-1003.45,-1003,-0.00995306,0.151258,-1092,-927,8219,120254,6959,339390,9989,617110,627898,-1003,24.9731,-1002.98,-1001,0.00496374,0.122728,-1122,-873,627898,3,0,66,5,3054,8156,-942,24.1224,-941.94,-939,-0.0121699,0.0424887,-1029,-861,8156,0,0,0,0,17,7750,-886,21.6345,-886.267,-888,0.0030818,0.192871,-967,-796,8409,0,0,0,0,0,444,-821,21.6425,-820.76,-821,-0.0249483,0.343267,-910,-721,8216,0,0,0,0,0,1,-778,21.4582,-777.881,-779,0.0749474,0.0857313,-858,-692,8191,0,0,0,0,0,0,-687,24.7824,-687.202,-690,0.0328118,0.139088,-774,-595,8275,0,0,0,0,0,0,121,33.5708,121.1,128,-0.0369543,0.0288177,-4,240,8293,0,0,0,0,0,0,215,30.5484,214.642,215,-0.0613273,0.0528498,70,353,8164,0,0,0,0,0,0,672,32.6829,672.021,677,-0.0390803,0.315687,548,823,8211,0,0,0,0,0,0,-657,24.2491,-656.993,-657,0.00289325,0.106125,-774,-560,66045,0,0,0,0,-637,32.5086,-635.439,-642,0.270177,0.249392,-854,-436,8597737,0,0,0,0,-638,32.3055,-636.774,-642,0.290366,0.313177,-854,-436,4500650,0,0,0,0,-636,32.6674,-633.972,-639,0.247271,0.189467,-819,-438,4097087,2063,156,8695,365,-990,24.8684,-990.046,-991,0.0279704,0.0852669,-1093,-880,25622,0.723,1.036,1.508,1.718,2.718,4.696,6.302,6.538,5.12,1.145,1.665,2.521,2.915,4.951,8.709,11.278,13.167,24.983,2.6231,25.4449,2.70142,26.2046
Z:\SierenLab\FOVKyotoScans\512IR3rs\512_DFOV_250_IR3_resampled.nii.gz,0,0,0,0,0,0,-4,27.1916,-4.61674,0,-0.0294839,0.156045,-105,105,8219,0,0,0,0,0,0,-3,26.4955,-3.15601,0,-0.0232759,0.121674,-99,113,8211,644,48,3522,166,15924,30178,-657,206.505,-601.113,-714,0.952565,0.705361,-1069,132,519129,1037,105,4633,159,8197,8219,-1004,18.756,-1003.47,-1005,-0.00636585,0.136291,-1085,-932,8219,108146,7049,340799,10973,620724,627907,-1003,23.1012,-1002.92,-1002,0.00738778,0.129337,-1116,-882,627907,0,2,41,3,2929,8160,-942,22.3562,-941.69,-939,-0.0119395,0.0514334,-1024,-865,8160,0,0,0,0,5,7868,-886,19.98,-885.881,-885,0.0157043,0.185107,-961,-802,8416,0,0,0,0,0,344,-821,20.0315,-820.698,-821,-0.0273409,0.378338,-907,-725,8219,0,0,0,0,0,0,-778,19.8095,-777.851,-779,0.065638,0.0926454,-853,-699,8190,0,0,0,0,0,0,-687,22.9598,-687.131,-687,0.0279112,0.120251,-767,-602,8275,0,0,0,0,0,0,121,31.238,121.163,126,-0.0580509,0.00927768,9,227,8291,0,0,0,0,0,0,215,28.5988,214.505,214,-0.0662618,0.0627471,81,347,8161,0,0,0,0,0,0,672,30.6579,671.925,670,-0.0385998,0.33736,553,812,8211,2115,366,29106,1844,66657,66674,-998,14.1649,-998.235,-998,-0.0096951,-0.00340025,-1057,-940,66674,0,0,0,0,-636,31.4685,-634.126,-640,0.297035,0.216283,-825,-443,9514119,0,0,0,0,-637,31.3897,-635.086,-644,0.316347,0.2644,-825,-443,5028276,0,0,0,0,-635,31.522,-633.051,-637,0.27577,0.169073,-801,-449,4485843,1643,142,8285,427,-990,23.1057,-989.866,-992,0.0362556,0.090056,-1088,-889,25531,0.714,1.024,1.488,1.694,2.666,4.338,6.142,6.421,5.12,1.149,1.672,2.534,2.93,4.971,8.713,11.265,13.167,24.983,2.82163,27.4499,4.60173,44.7674
Z:\SierenLab\FOVKyotoScans\512IR3rs\512_DFOV_300_IR3_resampled.nii.gz,0,0,0,0,0,0,-4,27.8793,-4.61946,0,-0.0428651,0.189558,-115,106,8220,0,0,0,0,0,0,-2,27.2028,-3.20071,0,-0.040723,0.121232,-105,108,8211,710,56,3670,174,16016,30416,-658,206.95,-601.345,-713,0.951257,0.700859,-1076,130,519074,1094,107,4615,170,8194,8220,-1004,19.3453,-1003.64,-1005,-0.0154604,0.189854,-1090,-926,8220,112163,6950,340405,10758,619437,627896,-1003,23.7641,-1002.96,-1004,0.00393351,0.173468,-1126,-884,627896,0,0,45,11,2976,8170,-942,23.0337,-941.775,-948,0.00533576,0.0473212,-1018,-861,8170,0,0,0,0,13,7830,-886,20.7245,-886.192,-890,0.018162,0.255011,-966,-794,8417,0,0,0,0,0,370,-820,20.7102,-820.478,-821,-0.0272894,0.472442,-905,-714,8220,0,0,0,0,0,0,-778,20.3921,-777.62,-786,0.0640515,0.143655,-852,-695,8192,0,0,0,0,0,0,-687,23.6566,-686.884,-687,0.038261,0.198382,-777,-593,8275,0,0,0,0,0,0,121,32.1236,121.232,118,-0.0430238,0.107434,0,234,8286,0,0,0,0,0,0,215,29.3192,214.662,215,-0.0661079,0.0774288,82,344,8172,0,0,0,0,0,0,672,31.3928,671.836,680,-0.0530974,0.333297,542,809,8210,2156,376,31734,2111,71020,71044,-999,13.8307,-998.632,-999,0.00241122,0.0911553,-1060,-938,71044,0,0,0,0,-636,31.9713,-634.118,-638,0.284198,0.226231,-813,-434,9513291,0,0,0,0,-637,31.8934,-635.075,-643,0.303023,0.273687,-813,-434,5028099,0,0,0,0,-635,32.0243,-633.045,-638,0.263424,0.179546,-804,-445,4485192,1779,152,8392,402,-990,23.7127,-989.871,-992,0.0457527,0.110128,-1084,-892,25568,0.726,1.04,1.516,1.728,2.74,5.025,6.349,6.575,5.12,1.151,1.677,2.548,2.95,5.002,8.715,11.212,13.077,24.983,2.76526,26.6839,4.75131,45.8486
Z:\SierenLab\FOVKyotoScans\512IR3rs\512_DFOV_350_IR3_resampled.nii.gz,0,0,0,0,0,0,-4,26.6142,-4.60613,0,-0.0126669,0.186565,-102,100,8221,0,0,0,0,0,0,-2,25.9741,-3.04994,0,-0.0199192,0.131648,-99,107,8210,568,42,3280,146,15596,29884,-657,205.885,-600.847,-710,0.950521,0.698835,-1066,140,519244,985,107,4644,168,8207,8219,-1004,18.1479,-1003.52,-1006,-0.0126871,0.13992,-1084,-936,8219,103461,7005,341656,11116,621686,627903,-1003,22.4519,-1002.92,-1005,0.00765124,0.183889,-1108,-877,627903,0,0,26,5,2908,8189,-942,21.7302,-941.659,-944,-0.0133276,0.0626787,-1019,-864,8189,0,0,0,0,6,7908,-886,19.4588,-886.008,-881,0.0270905,0.224502,-961,-801,8398,0,0,0,0,0,310,-820,19.6481,-820.564,-823,-0.0141182,0.465678,-901,-722,8230,0,0,0,0,0,0,-778,19.303,-777.701,-779,0.0368868,0.0756608,-851,-702,8190,0,0,0,0,0,0,-687,22.2061,-686.846,-686,0.0198246,0.155187,-768,-602,8272,0,0,0,0,0,0,121,30.5932,121.22,122,-0.0343254,0.0870371,9,240,8302,0,0,0,0,0,0,215,28.067,214.336,219,-0.0446672,0.156653,88,354,8158,0,0,0,0,0,0,672,30.1543,671.665,669,-0.0123272,0.451635,556,815,8210,1461,299,29167,2176,65974,65984,-999,12.8565,-998.658,-998,0.018889,0.131481,-1050,-943,65984,0,0,0,0,-636,31.014,-634.098,-640,0.308014,0.2272,-816,-441,9506891,0,0,0,0,-637,30.9488,-635.038,-642,0.327895,0.277822,-816,-441,5024567,0,0,0,0,-635,31.0532,-633.044,-638,0.286263,0.177328,-803,-459,4482324,1466,161,8116,430,-990,22.4302,-989.843,-987,0.0457441,0.126657,-1081,-899,25468,0.724,1.037,1.508,1.716,2.696,4.404,6.088,6.382,5.12,1.152,1.677,2.544,2.944,5.007,8.674,11.18,13.003,24.983,2.91485,28.2425,5.09034,49.3212
Z:\SierenLab\FOVKyotoScans\512IR3rs\512_DFOV_400_IR3_resampled.nii.gz,0,0,0,0,0,0,-4,25.5822,-4.50748,0,-0.0280357,0.236111,-101,100,8219,0,0,0,0,0,0,-3,25.0337,-3.15982,0,-0.0485841,0.135312,-100,99,8209,506,50,3130,170,15250,29542,-656,205.047,-600.391,-710,0.944533,0.688888,-1060,135,519534,907,99,4662,175,8206,8219,-1003,17.4283,-1003.55,-1009,-0.0392979,0.189636,-1074,-940,8219,96850,7186,342858,11877,623021,627907,-1003,21.5052,-1002.93,-1004,0.00898248,0.190165,-1105,-893,627907,0,0,18,4,2868,8137,-942,20.7606,-941.782,-936,-0.000398461,-0.0405001,-1013,-868,8137,0,0,0,0,3,8000,-886,18.7457,-886.136,-888,0.0274083,0.241985,-957,-808,8466,0,0,0,0,0,267,-820,18.8172,-820.354,-820,-0.0900641,0.434326,-906,-735,8206,0,0,0,0,0,1,-778,18.5868,-777.381,-779,0.0711304,0.161685,-856,-693,8193,0,0,0,0,0,0,-687,21.6611,-686.828,-684,0.0329492,0.205071,-766,-605,8275,0,0,0,0,0,0,121,29.6988,121.002,125,-0.0777336,0.103111,5,232,8283,0,0,0,0,0,0,215,27.5242,214.296,217,-0.0635174,0.188387,74,347,8181,0,0,0,0,0,0,672,29.6895,671.66,672,-0.0343458,0.40685,558,804,8214,1199,274,30323,2333,69042,69048,-999,12.0884,-998.665,-998,0.00663655,0.194768,-1051,-946,69048,0,0,0,0,-636,30.4119,-634.041,-640,0.325903,0.23955,-853,-439,9497385,0,0,0,0,-637,30.3426,-634.975,-640,0.344937,0.289907,-853,-439,5019014,0,0,0,0,-635,30.4554,-632.995,-640,0.305125,0.189863,-834,-452,4478371,1255,124,7586,478,-990,21.57,-989.512,-987,0.045684,0.135035,-1073,-890,24962,0.709,1.017,1.479,1.684,2.649,4.288,6.116,6.404,5.12,1.153,1.681,2.558,2.962,5.014,8.671,11.142,12.945,24.983,3.05889,29.4831,5.44175,52.4504
Z:\SierenLab\FOVKyotoScans\512IR3rs\512_DFOV_450_IR3_resampled.nii.gz,0,0,0,0,0,0,-4,24.9538,-4.4806,0,0.00105854,0.321413,-104,104,8221,0,0,0,0,0,0,-3,24.2168,-3.10767,0,0.0179733,0.236843,-88,94,8210,440,28,2900,168,15158,29362,-655,203.953,-599.966,-717,0.937519,0.690744,-1063,145,520120,850,91,4656,210,8204,8219,-1003,16.7327,-1003.36,-1009,0.0215529,0.180725,-1071,-943,8219,90127,7099,344487,12317,623961,627908,-1003,20.6491,-1002.9,-1004,0.0150828,0.243961,-1114,-899,627908,1,1,21,2,2846,8197,-942,20.4253,-941.642,-940,-0.02013,0.142345,-1025,-867,8197,0,0,0,0,6,7986,-886,18.0142,-885.9,-890,-0.0370884,0.290319,-956,-817,8357,0,0,0,0,0,214,-820,18.0666,-820.129,-821,-0.0777195,0.620578,-912,-732,8251,0,0,0,0,0,0,-778,17.8992,-777.283,-783,0.0637157,0.187013,-851,-706,8189,0,0,0,0,0,0,-686,20.4396,-686.588,-685,0.0076226,0.215736,-767,-597,8279,0,0,0,0,0,0,121,28.5005,120.872,125,-0.0778559,0.0592141,6,231,8302,0,0,0,0,0,0,215,26.5333,214.145,222,-0.123134,0.0793093,94,320,8158,0,0,0,0,0,0,672,28.7315,671.673,664,0.010796,0.419012,556,803,8197,912,205,32165,2727,74325,74329,-999,11.35,-998.553,-1000,0.0193161,0.281874,-1048,-945,74329,0,0,0,0,-636,29.8318,-633.992,-641,0.343007,0.253116,-825,-446,9485778,0,0,0,0,-637,29.7669,-634.9,-641,0.363501,0.30394,-825,-446,5013939,0,0,0,0,-635,29.8717,-632.975,-639,0.320669,0.203263,-823,-459,4471839,1076,114,7021,463,-989,20.6483,-989.104,-990,0.012757,0.193762,-1073,-887,24514,0.701,1.005,1.459,1.659,2.593,4.038,5.762,6.192,5.12,1.151,1.677,2.549,2.951,5.008,8.663,11.15,12.953,24.983,3.18518,30.7031,5.7948,55.8583
Z:\SierenLab\FOVKyotoScans\512IR3rs\512_DFOV_500_IR3_resampled.nii.gz,0,0,0,0,0,0,-4,32.7724,-4.437,2,-0.0127233,0.101904,-131,126,8222,0,0,0,0,0,0,-3,32.2395,-2.97247,-13,-0.0275357,0.0593449,-116,134,8210,1214,66,4514,208,17284,32964,-660,211.376,-603.225,-714,0.938372,0.642027,-1084,172,517990,1488,106,4631,135,8142,8219,-1004,22.7884,-1003.98,-1007,-0.0096975,0.174713,-1107,-917,8219,135752,6753,340216,9244,611855,627906,-1003,27.337,-1003.29,-1003,0.00627699,0.11448,-1133,-857,627906,11,2,108,12,3139,8161,-942,26.3647,-941.87,-944,-0.00750344,0.0404712,-1039,-851,8167,0,0,0,0,38,7515,-886,23.9967,-885.816,-877,0.0036056,0.17167,-974,-778,8390,0,0,0,0,0,597,-820,24.2542,-820.515,-820,-0.0158059,0.294045,-915,-709,8218,0,0,0,0,0,3,-778,23.98,-777.649,-784,0.0684799,0.0918686,-874,-676,8188,0,0,0,0,0,0,-687,27.5789,-687.001,-682,0.029314,0.123057,-784,-579,8277,0,0,0,0,0,0,121,37.2242,120.986,131,-0.0237946,0.0359519,-13,254,8290,0,0,0,0,0,0,214,34.1177,214.355,208,-0.0723479,0.114211,42,368,8170,0,0,0,0,0,0,672,36.835,672.006,663,-0.0376531,0.32217,535,843,8214,5908,343,33767,1929,70330,70366,-1000,1578.24,-1363.54,-8192,-4.0951,14.7716,-8192,-936,70366,0,0,0,0,-636,34.9942,-634.407,-637,0.213172,0.223637,-913,-414,9476955,0,0,0,0,-637,34.8557,-635.288,-639,0.232362,0.26546,-913,-414,5010031,0,0,0,0,-635,35.1226,-633.42,-637,0.191321,0.182429,-912,-418,4466924,2391,156,8500,365,-990,27.2794,-989.452,-983,0.011906,0.0901141,-1095,-868,24853,0.73,1.046,1.525,1.738,2.757,5.257,6.409,6.624,5.12,1.173,1.713,2.611,3.028,5.203,9.33,11.914,13.935,24.983,2.38874,23.2069,0.0413758,0.401971
Z:\SierenLab\FOVKyotoScans\512rs\512_DFOV_200_resampled.nii.gz,0,0,0,0,0,0,-3,56.0642,-4.5056,0,-0.0282209,0.0658687,-219,208,8218,0,0,0,0,0,0,-1,55.121,-2.13749,0,-0.0433804,0.0390509,-194,214,8204,3228,124,6358,140,16072,35106,-654,213.058,-604.438,-710,0.894278,0.647537,-1148,209,516205,2478,79,4396,85,7486,8218,-1004,40.3289,-1003.52,-1001,0.00766452,0.160103,-1177,-849,8219,203282,4868,326936,5233,546044,627037,-1003,47.9248,-1002.94,-1003,0.000461553,0.0950814,-1237,-765,627848,325,19,864,31,3578,7934,-943,46.5257,-942.375,-949,-0.0147166,0.0255693,-1110,-783,8162,7,0,40,1,580,6505,-886,42.7317,-886.262,-907,-0.000544348,0.172242,-1043,-697,8439,0,0,0,0,27,1687,-821,43.0256,-820.726,-825,-0.0212053,0.330089,-994,-619,8231,0,0,0,0,0,266,-778,42.7079,-777.659,-776,0.0582594,0.0748594,-945,-605,8192,0,0,0,0,0,1,-688,48.7141,-687.901,-692,0.0378515,0.125433,-857,-503,8272,0,0,0,0,0,0,120,64.2003,120.378,118,-0.0249562,0.0416642,-114,356,8309,0,0,0,0,0,0,214,56.8401,213.951,208,-0.0487692,0.0395558,-40,476,8121,0,0,0,0,0,0,672,59.6412,671.715,693,-0.0321765,0.180733,451,934,8230,0,0,0,0,0,2,-657,48.4518,-657.108,-667,0.0105705,0.0755774,-862,-458,65953,0,0,0,0,-637,52.0511,-636.869,-640,0.0513155,0.166284,-928,-311,7989280,0,0,0,0,-639,51.7996,-638.337,-638,0.0657136,0.188991,-926,-326,4094751,0,0,0,0,-636,52.2698,-635.325,-636,0.0351198,0.1467,-928,-311,3894529,4298,108,7611,183,-990,47.5348,-989.483,-1000,0.00849126,0.0654484,-1169,-778,18648,0.731,1.046,1.523,1.734,2.731,4.631,6.279,6.518,5.12,1.149,1.662,2.51,2.912,5.16,9.729,12.11,13.996,25,1.36748,13.2889,1.3526,13.1444
Z:\SierenLab\FOVKyotoScans\512rs\512_DFOV_250_resampled.nii.gz,0,0,0,0,0,0,-4,52.018,-4.33159,0,-0.0282062,0.0805973,-203,201,8218,0,0,0,0,0,0,-2,51.0551,-2.1548,0,-0.0492515,0.0503583,-181,208,8204,2792,114,5794,152,15522,33650,-654,210.67,-603.686,-714,0.899793,0.664869,-1140,197,516780,2359,75,4433,89,7645,8220,-1004,37.0535,-1003.65,-1001,0.0120278,0.146723,-1162,-858,8220,194989,5157,328190,5726,557699,627475,-1003,44.2512,-1002.98,-1007,0.00152475,0.0998932,-1226,-786,627849,236,13,726,25,3529,8015,-942,43.0457,-942.234,-954,-0.0189378,0.0193239,-1099,-794,8184,2,0,18,2,452,6657,-886,39.4445,-885.956,-892,0.0162541,0.166702,-1031,-710,8440,0,0,0,0,15,1552,-821,39.748,-820.733,-822,-0.0231948,0.367962,-986,-628,8239,0,0,0,0,0,183,-779,39.3907,-777.735,-780,0.0497661,0.0804365,-937,-621,8191,0,0,0,0,0,0,-688,45.0883,-687.869,-683,0.0321693,0.10492,-844,-521,8270,0,0,0,0,0,0,120,59.6487,120.561,110,-0.0449701,0.0225573,-88,331,8309,0,0,0,0,0,0,214,52.9235,213.869,230,-0.0530372,0.0504374,-21,464,8121,0,0,0,0,0,0,672,55.4977,671.665,680,-0.0298199,0.191355,467,916,8230,10776,657,31375,942,64355,66489,-999,26.4196,-998.495,-1004,0.00347714,0.0184457,-1108,-886,66489,0,0,0,0,-636,48.9754,-635.349,-634,0.0652824,0.170196,-922,-332,9216460,0,0,0,0,-637,48.8163,-636.213,-643,0.0814254,0.195822,-922,-337,4880261,0,0,0,0,-635,49.1357,-634.376,-637,0.0467646,0.144681,-906,-332,4336199,3913,112,7405,170,-990,43.9113,-989.61,-999,0.0117338,0.0706103,-1160,-797,18381,0.727,1.041,1.513,1.722,2.699,4.358,6.141,6.413,5.12,1.148,1.661,2.511,2.914,5.158,9.717,12.11,13.983,25,1.47393,14.3578,2.46874,24.0484
Z:\SierenLab\FOVKyotoScans\512rs\512_DFOV_300_resampled.nii.gz,0,0,0,0,0,0,-3,53.2593,-4.27255,0,-0.0386964,0.129605,-209,200,8215,0,0,0,0,0,0,-1,52.2764,-2.24777,0,-0.067153,0.0643957,-196,198,8201,2942,96,5938,130,15660,34106,-654,211.457,-603.74,-711,0.89648,0.659717,-1162,201,516762,2401,95,4386,99,7612,8217,-1004,38.2276,-1003.8,-1005,0.0020088,0.180942,-1169,-848,8219,197395,4964,327735,5537,553728,627298,-1003,45.6115,-1002.92,-1002,-0.000312885,0.151654,-1246,-776,627864,285,10,778,30,3574,7988,-942,44.5388,-942.265,-957,-0.00398757,0.0198198,-1094,-783,8192,6,2,31,3,508,6598,-886,40.9094,-886.127,-892,0.0160796,0.251182,-1042,-708,8443,0,0,0,0,22,1579,-820,41.0681,-820.403,-828,-0.0256234,0.477839,-995,-606,8240,0,0,0,0,0,211,-778,40.5523,-777.41,-788,0.0474924,0.140527,-935,-610,8194,0,0,0,0,0,3,-688,46.4671,-687.516,-691,0.0436486,0.18823,-864,-500,8267,0,0,0,0,0,0,121,61.3848,120.553,135,-0.030335,0.125762,-106,349,8309,0,0,0,0,0,0,214,54.3604,213.863,205,-0.0445516,0.0631462,-19,458,8111,0,0,0,0,0,0,672,57.144,671.504,649,-0.0416215,0.215554,451,911,8230,10796,588,31546,1038,64245,66357,-999,26.4259,-998.743,-1001,0.00632513,0.0883577,-1116,-882,66357,0,0,0,0,-636,50.2547,-635.244,-636,0.0604301,0.202814,-934,-319,9215640,0,0,0,0,-637,50.103,-636.12,-636,0.0753464,0.228881,-934,-319,4879956,0,0,0,0,-635,50.4068,-634.258,-637,0.0432999,0.176618,-923,-326,4335684,4016,100,7496,149,-990,45.1781,-989.503,-1002,0.013104,0.076482,-1163,-804,18497,0.733,1.05,1.529,1.741,2.752,4.963,6.327,6.556,5.12,1.141,1.652,2.501,2.908,5.137,9.715,12.097,13.949,25,1.44095,13.9273,2.48711,24.0387
Z:\SierenLab\FOVKyotoScans\512rs\512_DFOV_350_resampled.nii.gz,0,0,0,0,0,0,-3,50.5466,-4.34749,0,-0.0122432,0.11771,-191,189,8216,0,0,0,0,0,0,-1,49.6458,-1.9299,0,-0.0479011,0.0724006,-183,195,8202,2472,94,5418,142,15196,32916,-653,209.583,-603.176,-697,0.903093,0.672311,-1141,207,516949,2308,75,4409,93,7691,8220,-1004,35.8127,-1003.56,-1002,0.00825868,0.152331,-1168,-866,8220,190757,5330,328118,5853,562076,627509,-1003,42.9612,-1002.87,-1005,0.00227817,0.159065,-1210,-773,627846,218,9,675,31,3504,8056,-942,41.6876,-941.985,-951,-0.0156706,0.0280473,-1095,-783,8210,2,0,15,1,413,6676,-886,38.3556,-885.788,-895,0.0261658,0.219006,-1030,-708,8420,0,0,0,0,14,1476,-820,38.8787,-820.608,-823,-0.0120919,0.466274,-980,-623,8255,0,0,0,0,0,169,-778,38.2028,-777.679,-772,0.0265722,0.0748986,-930,-628,8190,0,0,0,0,0,0,-688,43.4946,-687.345,-691,0.0245118,0.148624,-841,-517,8264,0,0,0,0,0,0,121,58.2055,120.735,125,-0.0238719,0.100314,-89,356,8304,0,0,0,0,0,0,214,51.5544,213.455,224,-0.0327618,0.140496,-3,478,8125,0,0,0,0,0,0,672,54.0591,671.159,666,-0.00528916,0.269756,475,922,8225,9572,676,32521,1178,67592,69066,-999,24.0519,-998.666,-1002,0.0208153,0.129195,-1096,-897,69066,0,0,0,0,-636,47.8129,-635.188,-634,0.0701847,0.19701,-936,-338,9208716,0,0,0,0,-637,47.6768,-636.039,-640,0.0863223,0.223599,-936,-338,4876337,0,0,0,0,-635,47.9476,-634.229,-634,0.051727,0.170481,-914,-363,4332379,3760,113,7315,163,-990,42.6924,-989.62,-988,0.024358,0.101043,-1151,-810,18184,0.725,1.038,1.509,1.717,2.69,4.333,6.05,6.358,5.12,1.146,1.659,2.503,2.903,5.174,9.707,12.065,13.949,25,1.51718,14.7852,2.70997,26.4091
